Depth,GR,MUD_VOLUME,TVD
2507.3286,115.1963,0.3671,2507.3286
2507.4785,120.9283,0.3639,2507.4785
2507.6284,124.7222,0.4549,2507.6284
2507.7783,125.5711,0.4263,2507.7783
2507.9282,124.4293,0.3721,2507.9282
2508.0781,122.2814,0.3145,2508.0781
2508.228,119.4929,0.2631,2508.228
2508.3779,116.1363,0.2264,2508.3779
2508.5278,112.6163,0.2126,2508.5278
2508.6777,110.7475,0.2226,2508.6777
2508.8276,113.2033,0.2503,2508.8276
2508.9775,120.0491,0.2859,2508.9775
2509.1274,126.8942,0.3169,2509.1274
2509.2773,129.2147,0.328,2509.2773
2509.4272,127.266,0.3154,2509.4272
2509.5771,123.9703,0.2901,2509.5771
2509.7270000000008,120.1499,0.2595,2509.7271
2509.8769,115.8932,0.2322,2509.877
2510.0268,113.8223,0.2312,2510.0269
2510.1767,117.3894,0.2803,2510.1768
2510.3266,126.5616,0.3774,2510.3267
2510.4765,137.3762,0.4854,2510.4766
2510.6264,145.3186,0.5556,2510.6265
2510.7763,147.86700000000005,0.5656,2510.7764
2510.9262,145.1092,0.5231,2510.9263
2511.0761,139.4554,0.4526,2511.0762
2511.226,134.7779,0.3878,2511.2261
2511.3759,134.0405,0.3619,2511.376
2511.5258,137.6996,0.3922,2511.5259
2511.6757,144.0007,0.4699,2511.6758
2511.8256,150.4867,0.5707,2511.8257
2511.9755,155.5796,0.6558,2511.9756
2512.1254,158.6844,0.6751,2512.1255
2512.2753,159.1517,0.6092,2512.2754
2512.4252,156.3418,0.5002,2512.4253
2512.5751,150.7135,0.4074,2512.5752
2512.725,144.2518,0.3557,2512.7251
2512.8749,138.8161,0.3365,2512.875
2513.0248,134.8587,0.3351,2513.0249
2513.1747,132.1487,0.3423,2513.1748
2513.3246,130.2277,0.3442,2513.3247
2513.4745,129.0086,0.3358,2513.4746
2513.6244,128.9547,0.3308,2513.6245
2513.7743,130.8093,0.3452,2513.7744
2513.9242,135.1773,0.3829,2513.9243
2514.0741,141.703,0.431,2514.0742
2514.224,148.1413,0.4653,2514.2241
2514.3739,150.7372,0.4614,2514.3738
2514.5238,148.2465,0.4197,2514.5237
2514.6737,144.4253,0.3794,2514.6736
2514.8236,143.3906,0.3781,2514.8235
2514.9735,143.4215,0.4082,2514.9734
2515.1234,143.2684,0.4505,2515.1233
2515.2733,148.4689,0.5245,2515.2732
2515.4232,157.5273,0.6208,2515.4231
2515.5731,164.6096,0.7002,2515.573
2515.723,169.03400000000005,0.7535,2515.7229
2515.8729,171.8537,0.7893,2515.8728
2516.0228,172.8846,0.7985,2516.0227
2516.1727,171.5492,0.767,2516.1726
2516.3226,167.9545,0.7037,2516.3225
2516.4725,163.3511,0.6377,2516.4724
2516.6224,158.9939,0.5864,2516.6223
2516.7723,155.2461,0.5467,2516.7722
2516.9222,152.2589,0.5169,2516.9221
2517.0721,150.9192,0.5085,2517.072
2517.222,152.3408,0.5332,2517.2219
2517.3719,156.4174,0.5868,2517.3718
2517.5218,161.4391,0.6528,2517.5217
2517.6717,164.8325,0.7096,2517.6716
2517.8216,164.7097,0.7361,2517.8215
2517.9715,161.7654,0.726,2517.9714
2518.1214,159.9527,0.6996,2518.1213
2518.2713,162.8244,0.6887,2518.2712
2518.4212,168.6295,0.7043,2518.4211
2518.5711,172.0544,0.7175,2518.571
2518.721,169.5457,0.6875,2518.7209
2518.8709,162.1377,0.6159,2518.8708
2519.0208,153.3624,0.5317,2519.0208
2519.1707,145.8593,0.4586,2519.1707
2519.3206,140.9636,0.4102,2519.3206
2519.4705,138.4079,0.3863,2519.4705
2519.6204,136.0942,0.3719,2519.6204
2519.7703,132.4487,0.3502,2519.7703
2519.9202,128.1823,0.3197,2519.9202
2520.0701,125.5942,0.2929,2520.0701
2520.22,126.0575,0.285,2520.22
2520.3699,128.1725,0.2939,2520.3699
2520.5198,129.0186,0.3005,2520.5198
2520.6697,127.0015,0.2867,2520.6697
2520.8196,123.1086,0.2575,2520.8196
2520.9695,119.0086,0.2274,2520.9695
2521.1194,115.5441,0.2062,2521.1194
2521.2693,112.8445,0.1919,2521.2693
2521.4192,111.1059,0.1807,2521.4192
2521.5691,110.4279,0.1737,2521.5691
2521.719,110.5137,0.1734,2521.719
2521.8689,111.8571,0.185,2521.8689
2522.0188,116.1059,0.2174,2522.0188
2522.1687,123.8741,0.278,2522.1687
2522.3186,132.8206,0.3578,2522.3186
2522.4685,139.1387,0.4262,2522.4685
2522.6184,141.0448,0.4534,2522.6184
2522.7683,140.031,0.4395,2522.7683
2522.9182,138.6161,0.4151,2522.9182
2523.0681,138.3384,0.4102,2523.0681
2523.218,140.204,0.4297,2523.218
2523.3679,144.6798,0.4605,2523.3679
2523.5178,150.6396,0.4962,2523.5178
2523.6677,155.5967,0.542,2523.6677
2523.8176,157.7861,0.5956,2523.8176
2523.9675,157.5869,0.64,2523.9675
2524.1174,156.1875,0.6566,2524.1174
2524.2673,153.6359,0.6469,2524.2673
2524.4172,148.5579,0.6238,2524.4172
2524.5671,143.7659,0.6109,2524.5671
2524.717,147.0506,0.6364,2524.717
2524.8669,156.2836,0.6828,2524.8669
2525.0168,163.3121,0.7098,2525.0168
2525.1667,165.8282,0.7066,2525.1667
2525.3166,166.0243,0.6872,2525.3167
2525.4665,166.7459,0.6672,2525.4666
2525.6164,168.3096,0.6491,2525.6165
2525.7663,166.9195,0.6091,2525.7664
2525.9162,158.4147,0.5219,2525.9163
2526.0661,143.3807,0.401,2526.0662
2526.216,127.4959,0.2827,2526.2161
2526.3659,116.7753,0.1951,2526.366
2526.5158,113.4084,0.1532,2526.5159
2526.6657,115.4234,0.154,2526.6658
2526.8156,119.3969,0.1769,2526.8157
2526.9655,124.024,0.2035,2526.9656
2527.1154,130.4801,0.2352,2527.1155
2527.2653,138.3595,0.2774,2527.2654
2527.4152,144.1068,0.3157,2527.4153
2527.5651,145.2163,0.3315,2527.5652
2527.715,142.8247,0.3299,2527.7151
2527.8649,139.3385,0.3266,2527.865
2528.0148,135.4306,0.3209,2528.0149
2528.1647,130.6813,0.3029,2528.1648
2528.3146,124.4286,0.2668,2528.3147
2528.4645,116.5335,0.218,2528.4646
2528.6144,108.1373,0.1692,2528.6145
2528.7643,101.6544,0.1323,2528.7644
2528.9142,98.7422,0.1117,2528.9143
2529.0641,98.3849,0.1039,2529.0642
2529.214,98.3723,0.1032,2529.2141
2529.3639,97.4101,0.1042,2529.364
2529.5138,95.9296,0.1018,2529.5139
2529.6637,94.8688,0.0919,2529.6638
2529.8136,94.4366,0.0791,2529.8137
2529.9635,93.8667,0.0697,2529.9634
2530.1134,91.8692,0.0596,2530.1133
2530.2633,88.2165,0.0433,2530.2632
2530.4132,84.0228,0.027000000000000003,2530.4131
2530.5631,80.7543,0.0238,2530.563
2530.713,79.7408,0.0372,2530.7129
2530.8629,82.3585,0.0654,2530.8628
2531.0128,89.6442,0.1148,2531.0127
2531.1627,101.2872,0.1973,2531.1626
2531.3126,116.0339,0.3193,2531.3125
2531.4625,131.4522,0.4663,2531.4624
2531.6124,144.1274,0.6016,2531.6123
2531.7623,151.7738,0.6834,2531.7622
2531.9122,155.0081,0.6978,2531.9121
2532.0621,156.0487,0.6701,2532.062
2532.212,155.9897,0.6355,2532.2119
2532.3619,155.0737,0.6099,2532.3618
2532.5118,154.0307,0.5911,2532.5117
2532.6617,153.5385,0.5724,2532.6616
2532.8116,153.6114,0.5535,2532.8115
2532.9615,153.9422,0.5443,2532.9614
2533.1114,154.2503,0.5504,2533.1113
2533.2613,153.2434,0.5581,2533.2612
2533.4112,148.1971,0.5419,2533.4111
2533.5611,141.101,0.5097,2533.561
2533.711,139.6333,0.499,2533.7109
2533.8609,143.4989,0.512,2533.8608
2534.0108,148.655,0.5365,2534.0107
2534.1607,155.1513,0.5793,2534.1606
2534.3106,163.1604,0.6486,2534.3105
2534.4605,171.6847,0.7403,2534.4604
2534.6104,179.3176,0.836,2534.6104
2534.7603,183.6815,0.902,2534.7603
2534.9102,183.2858,0.9148,2534.9102
2535.0601,179.7143,0.8964,2535.0601
2535.21,176.4425,0.8824,2535.21
2535.3599,175.5913,0.8835,2535.3599
2535.5098,176.0163,0.8853,2535.5098
2535.6597,174.7704,0.8595,2535.6597
2535.8096,170.7631,0.7878,2535.8096
2535.9595,165.8764,0.6822,2535.9595
2536.1094,162.1768,0.5797,2536.1094
2536.2593,159.2479,0.5147,2536.2593
2536.4092,155.4799,0.4995,2536.4092
2536.5591,151.2548,0.5299,2536.5591
2536.709,148.10299999999995,0.5808,2536.709
2536.8589,146.20600000000005,0.6132,2536.8589
2537.0088,144.4025,0.6043,2537.0088
2537.1587,142.0081,0.5664,2537.1587
2537.3086,139.8452,0.5296,2537.3086
2537.4585,139.627,0.5061,2537.4585
2537.6084,142.1345,0.4859,2537.6084
2537.7583,145.9907,0.4676,2537.7583
2537.9082,148.4061,0.4684,2537.9082
2538.0581,147.6106,0.4928,2538.0581
2538.208,144.4766,0.5073,2538.208
2538.3579,140.9464,0.475,2538.3579
2538.5078,138.4503,0.4123,2538.5078
2538.6577,137.952,0.3709,2538.6577
2538.8076,139.3058,0.3737,2538.8076
2538.9575,140.3288,0.3985,2538.9575
2539.1074,138.1309,0.407,2539.1074
2539.2573,132.6138,0.379,2539.2573
2539.4072,127.5646,0.3331,2539.4072
2539.5571,126.2975,0.2999,2539.5571
2539.707000000001,128.5745,0.2959,2539.707000000001
2539.8569,132.6572,0.3236,2539.8569
2540.0068,138.341,0.382,2540.0068
2540.1567,145.8494,0.4666,2540.1567
2540.3066,153.196,0.5537,2540.3066
2540.4565,157.0128,0.6105,2540.4565
2540.6064,156.249,0.6271,2540.6064
2540.7563,153.3341,0.6288,2540.7563
2540.9062,152.1786,0.6537,2540.9063
2541.0561,155.3191,0.7168,2541.0562
2541.206,161.7023,0.7858,2541.2061
2541.3559,167.0851,0.8059,2541.356
2541.5058,167.0506,0.7507,2541.5059
2541.6557,160.8686,0.6552,2541.6558
2541.8056,152.1943,0.5755,2541.8057
2541.9555,145.3506,0.5257,2541.9556
2542.1054,140.6805,0.4808,2542.1055
2542.2553,134.6491,0.4193,2542.2554
2542.4052,127.9873,0.3576,2542.4053
2542.5551,127.7531,0.3277,2542.5552
2542.705,134.3459,0.3347,2542.7051
2542.8549,143.501,0.3775,2542.855
2543.0048,152.3931,0.448,2543.0049
2543.1547,158.2525,0.5098,2543.1548
2543.3046,159.4535,0.5266,2543.3047
2543.4545,157.0206,0.507,2543.4546
2543.6044,152.8954,0.4845,2543.6045
2543.7543,147.3661,0.4624,2543.7544
2543.9042,138.7368,0.4113,2543.9043
2544.0541,126.9779,0.328,2544.0542
2544.204,116.6767,0.2547,2544.2041
2544.3539,113.7088,0.2317,2544.354
2544.5038,119.1192,0.2613,2544.5039
2544.6537,128.4733,0.3213,2544.6538
2544.8036,136.834,0.3904,2544.8037
2544.9535,141.2958,0.455,2544.9536
2545.1034,140.5169,0.4994,2545.1035
2545.2533,135.2406,0.5111,2545.2534
2545.4032,128.9567,0.4895,2545.4033
2545.5531,126.1426,0.4491,2545.553
2545.703,128.0741,0.408,2545.7029
2545.8529,132.1825,0.3799,2545.8528
2546.0028,135.5603,0.3789,2546.0027
2546.1527,137.6223,0.4091,2546.1526
2546.3026,140.054,0.4512,2546.3025
2546.4525,143.5843,0.4745,2546.4524
2546.6024,147.0203,0.4691,2546.6023
2546.7523,149.5136,0.4622,2546.7522
2546.9022,151.1016,0.4878,2546.9021
2547.0521,151.8769,0.5438,2547.052
2547.202,151.7475,0.593,2547.2019
2547.3519,151.0496,0.5995,2547.3518
2547.5018,150.063,0.5712,2547.5017
2547.6517,148.7986,0.5471,2547.6516
2547.8016,148.164,0.5517,2547.8015
2547.9515,149.7142,0.5787,2547.9514
2548.1014,153.2802,0.6027,2548.1013
2548.2513,157.0647,0.5975,2548.2512
2548.4012,161.1131,0.5684,2548.4011
2548.5511,166.8433,0.55,2548.551
2548.701,173.4174,0.5688,2548.7009
2548.8509,178.148,0.6227,2548.8508
2549.0008,178.9288,0.6809999999999999,2549.0007
2549.1507,175.9324,0.7123,2549.1506
2549.3006,170.2973,0.6924,2549.3005
2549.4505,162.9661,0.6218,2549.4504
2549.6004,155.6274,0.5449,2549.6003
2549.7503,150.6713,0.5046,2549.7502
2549.9002,149.7066,0.506,2549.9001
2550.0501,152.0867,0.5324,2550.05
2550.2,155.2366,0.5661,2550.2
2550.3499,156.5683,0.5903,2550.3499
2550.4998,154.6008,0.5851,2550.4998
2550.6497,149.4523,0.5445,2550.6497
2550.7996,143.0688,0.4879,2550.7996
2550.9495,138.3667,0.4417,2550.9495
2551.0994,138.2147,0.43,2551.0994
2551.2493,144.1887,0.4759,2551.2493
2551.3992,154.6818,0.5854,2551.3992
2551.5491,164.5533,0.72,2551.5491
2551.699,167.3985,0.8009999999999999,2551.699
2551.8489,164.3829,0.8096,2551.8489
2551.9988,164.9367,0.8140000000000001,2551.9988
2552.1487,167.1337,0.8132,2552.1487
2552.2986,163.579,0.7623,2552.2986
2552.4485,156.4682,0.6747,2552.4485
2552.5984,151.9584,0.5849,2552.5984
2552.7483,152.1214,0.5236,2552.7483
2552.8982,154.1111,0.514,2552.8982
2553.0481,153.4363,0.5402,2553.0481
2553.198,149.0487,0.5624,2553.198
2553.3479,144.0941,0.5595,2553.3479
2553.4978,141.5492,0.5398,2553.4978
2553.6477,141.3617,0.5278,2553.6477
2553.7976,141.8791,0.5401,2553.7976
2553.9475,142.5409,0.5713,2553.9475
2554.0974,143.9506,0.6013,2554.0974
2554.2473,145.7866,0.6162,2554.2473
2554.3972,147.1769,0.6203,2554.3972
2554.5471,148.4637,0.6299,2554.5471
2554.697,150.5344,0.6579,2554.697
2554.8469,153.4499,0.7081,2554.8469
2554.9968,156.6896,0.769,2554.9968
2555.1467,159.6497,0.7902,2555.1467
2555.2966,161.8386,0.8035,2555.2966
2555.4465,163.2446,0.7643,2555.4465
2555.5964,163.8631,0.7103,2555.5964
2555.7463,163.3674,0.6756,2555.7463
2555.8962,161.779,0.6698,2555.8962
2556.0461,159.7229,0.6835,2556.0461
2556.196,157.6424,0.6922,2556.196
2556.3459,155.0532,0.6679,2556.3459
2556.4958,151.8142,0.6086,2556.4958
2556.6457,148.8521,0.5444,2556.6458
2556.7956,146.9286,0.5066,2556.7957
2556.9455,146.2454,0.5008,2556.9456
2557.0954,146.3328,0.5145,2557.0955
2557.2453,146.2929,0.5265,2557.2454
2557.3952,145.8983,0.521,2557.3953
2557.5451,145.4704,0.5048,2557.5452
2557.695,145.7566,0.5062,2557.6951
2557.8449,148.3851,0.5451,2557.845
2557.9948,154.5676,0.6146,2557.9949
2558.1447,162.2688,0.6899,2558.1448
2558.2946,166.9956,0.7344,2558.2947
2558.4445,167.0802,0.7264,2558.4446
2558.5944,165.1002,0.6878,2558.5945
2558.7443,163.7362,0.6648,2558.7444
2558.8942,162.6537,0.6734,2558.8943
2559.0441,160.5077,0.6921,2559.0442
2559.194,157.5074,0.7025,2559.1941
2559.3439,154.6216,0.7067,2559.344
2559.4938,152.27200000000005,0.7071,2559.4939
2559.6437,150.9736,0.701,2559.6438
2559.7936,151.3131,0.6888,2559.7937
2559.9435,152.6283,0.6748,2559.9436
2560.0934,153.1234,0.6586,2560.0935
2560.2433,152.0155,0.6375,2560.2434
2560.3932,150.3766,0.6177,2560.3933
2560.5431,148.8804,0.6053,2560.5432
2560.693,145.6638,0.5911,2560.6931
2560.8429,141.9023,0.5792,2560.843
2560.9928,144.8022,0.6045,2560.9929
2561.1427,152.6191,0.6639,2561.1426
2561.2926,158.2208,0.7121,2561.2925
2561.4425,160.3708,0.7233,2561.4424
2561.5924,160.3167,0.7064,2561.5923
2561.7423,157.8947,0.6822,2561.7422
2561.8922,153.0696,0.6686,2561.8921
2562.0421,147.2439,0.6702,2562.042
2562.192,142.5195,0.6764,2562.1919
2562.3419,139.7819,0.6709999999999999,2562.3418
2562.4918,138.1595,0.6459999999999999,2562.4917
2562.6417,136.8506,0.6102,2562.6416
2562.7916,136.3986,0.5835,2562.7915
2562.9415,137.2936,0.578,2562.9414
2563.0914,138.3504,0.5873,2563.0913
2563.2413,137.8757,0.5946,2563.2412
2563.3912,136.4186,0.593,2563.3911
2563.5411,136.5283,0.5932,2563.541
2563.6910000000007,139.4468,0.6044,2563.6909
2563.8409,142.908,0.6183,2563.8408
2563.9908,143.7042,0.6202,2563.9907
2564.1407,141.7453,0.6117,2564.1406
2564.2906,138.9997,0.6051,2564.2905
2564.4405,136.1211,0.6001,2564.4404
2564.5904,132.4726,0.585,2564.5903
2564.7403,128.6029,0.5549,2564.7402
2564.8902,126.4727,0.5194,2564.8901
2565.0401,126.8539,0.4943,2565.04
2565.19,128.9998,0.4919,2565.1899
2565.3399,132.2294,0.5162,2565.3398
2565.4898,135.4746,0.5553,2565.4897
2565.6397,137.3604,0.5886,2565.6396
2565.7896,137.6961,0.6034,2565.7896
2565.9395,137.8695,0.5972,2565.9395
2566.0894,138.8456,0.5719,2566.0894
2566.2393,139.8865,0.5388,2566.2393
2566.3892,139.9187,0.5183,2566.3892
2566.5391,139.3553,0.5281,2566.5391
2566.689,140.2064,0.5686,2566.689
2566.8389,142.9663,0.6159,2566.8389
2566.9888,145.0233,0.637,2566.9888
2567.1387,143.8475,0.6221,2567.1387
2567.2886,140.4859,0.5976,2567.2886
2567.4385,138.0221,0.589,2567.4385
2567.5884,137.0883,0.5858,2567.5884
2567.7383,135.8552,0.5670000000000001,2567.7383
2567.8882,133.778,0.5382,2567.8882
2568.0381,132.6674,0.5237,2568.0381
2568.188,134.2239,0.5329,2568.188
2568.3379,137.9098,0.5547,2568.3379
2568.4878,141.7828,0.5742,2568.4878
2568.6377,144.4128,0.5826,2568.6377
2568.7876,145.65200000000004,0.5831,2568.7876
2568.9375,145.9724,0.5882,2568.9375
2569.0874,145.5742,0.6019,2569.0874
2569.2373,144.8437,0.6131,2569.2373
2569.3872,144.1606,0.6085,2569.3872
2569.5371,142.9262,0.5894,2569.5371
2569.687,140.3284,0.5707,2569.687
2569.8369,137.0828,0.5654,2569.8369
2569.9868,134.6801,0.5723,2569.9868
2570.1367,131.7918,0.5736,2570.1367
2570.2866,128.1897,0.5644,2570.2866
2570.4365,128.9999,0.5643,2570.4365
2570.5864,132.4372,0.5664,2570.5864
2570.7363,133.2041,0.5544,2570.7363
2570.8862,132.2369,0.5446,2570.8862
2571.0361,131.4656,0.5504,2571.0361
2571.186,130.8988,0.5584,2571.186
2571.3359,130.8638,0.5579,2571.3359
2571.4858,131.841,0.5579,2571.4858
2571.6357,133.2745,0.5602,2571.6357
2571.7856,134.0868,0.5498,2571.7856
2571.9355,134.0131,0.528,2571.9355
2572.0854,133.7579,0.5174,2572.0854
2572.2353,134.5465,0.5306,2572.2354
2572.3852,136.9383,0.5549,2572.3853
2572.5351,139.866,0.5689,2572.5352
2572.685,142.0281,0.5682,2572.6851
2572.8349,143.4121,0.5617,2572.835
2572.9848,144.3073,0.5584,2572.9849
2573.1347,144.3548,0.5535,2573.1348
2573.2846,143.8094,0.5356,2573.2847
2573.4345,143.9517,0.516,2573.4346
2573.5844,145.5365,0.5161,2573.5845
2573.7343,147.5054,0.5329999999999999,2573.7344
2573.8842,148.5623,0.5482,2573.8843
2574.0341,148.6815,0.5614,2574.0342
2574.184,148.3312,0.5768,2574.1841
2574.3339,147.8743,0.58,2574.334
2574.4838,147.1834,0.5559,2574.4839
2574.6337,145.8307,0.5193,2574.6338
2574.7836,144.0443,0.4965,2574.7837
2574.9335,142.9622,0.4893,2574.9336
2575.0834,143.1596,0.4886,2575.0835
2575.2333,143.8193,0.4947,2575.2334
2575.3832,143.903,0.5071,2575.3833
2575.5331,142.5627,0.5084,2575.5332
2575.683,139.8462,0.4831,2575.6831
2575.8329,137.3242,0.4493,2575.833
2575.9828,137.1068,0.4467,2575.9829
2576.1327,139.3729,0.4985,2576.1328
2576.2826,141.4232,0.5804,2576.2827
2576.4325,140.8004,0.6315,2576.4326
2576.5824,138.1358,0.6169,2576.5825
2576.7323,136.0172,0.5652,2576.7324
2576.8822,135.9434,0.5229,2576.8821
2577.0321,137.3475,0.5037,2577.032
2577.182,138.9153,0.4971,2577.1819
2577.3319,139.6193,0.4909,2577.3318
2577.4818,138.82299999999998,0.4745,2577.4817
2577.6317,136.8316,0.4436,2577.6316
2577.7816,135.0661,0.4119,2577.7815
2577.9315,134.9691,0.403,2577.9314
2578.0814,137.1338,0.4256,2578.0813
2578.2313,141.1593,0.4758,2578.2312
2578.3812,145.8179,0.5489,2578.3811
2578.5311,149.797,0.6268,2578.531
2578.681,152.5772,0.6732,2578.6809
2578.8309,154.6935,0.6679,2578.8308
2578.9808,156.2076,0.6331,2578.9807
2579.1307,154.5979,0.5968,2579.1306
2579.2806,151.056,0.5811,2579.2805
2579.4305,153.9159,0.6168,2579.4304
2579.5804,161.9564,0.6809999999999999,2579.5803
2579.7303,167.35,0.7206,2579.7302
2579.8802,167.5644,0.7203,2579.8801
2580.0301,162.7285,0.6858,2580.03
2580.18,154.8976,0.4678,2580.1799
2580.3299,149.2216,0.4216,2580.3298
2580.4798,150.2112,0.4016,2580.4797
2580.6297,158.13,0.4327,2580.6296
2580.7796,169.4046,0.5103,2580.7795
2580.9295,179.6133,0.6084,2580.9294
2581.0794,185.6285,0.6898,2581.0793
2581.2293,186.4523,0.7229,2581.2292
2581.3792,182.9649,0.7068,2581.3792
2581.5291,177.1092,0.6668,2581.5291
2581.679,170.9519,0.6198,2581.679
2581.8289,165.8378,0.5597,2581.8289
2581.9788,161.9215,0.4897,2581.9788
2582.1287,158.5073,0.4408,2582.1287
2582.2786,155.099,0.4336,2582.2786
2582.4285,151.2147,0.4475,2582.4285
2582.5784,144.5766,0.4336,2582.5784
2582.7283,132.9094,0.3677,2582.7283
2582.8782,117.9667,0.2717,2582.8782
2583.0281,105.274,0.1792,2583.0281
2583.178,98.6179,0.1143,2583.178
2583.3279,96.7673,0.0813,2583.3279
2583.4778,96.7951,0.0693,2583.4778
2583.6277,97.3505,0.0664,2583.6277
2583.7776,98.5766,0.0661,2583.7776
2583.9275,100.9204,0.0705,2583.9275
2584.0774,103.8132,0.0818,2584.0774
2584.2273,105.7747,0.0908,2584.2273
2584.3772,106.1336,0.0896,2584.3772
2584.5271,106.0494,0.0842,2584.5271
2584.677,107.2481,0.0883,2584.677
2584.8269,110.6689,0.1106,2584.8269
2584.9768,115.7995,0.1517,2584.9768
2585.1267,120.5537,0.2032,2585.1267
2585.2766,122.8724,0.2417,2585.2766
2585.4265,122.5088,0.2495,2585.4265
2585.5764,120.5193,0.2336,2585.5764
2585.7263,118.3057,0.21600000000000005,2585.7263
2585.8762,117.2383,0.2107,2585.8762
2586.0261,117.3635,0.2121,2586.0261
2586.176,116.9275,0.2074,2586.176
2586.3259,114.2001,0.187,2586.3259
2586.4758,109.0529,0.1489,2586.4758
2586.6257,102.4804,0.0995,2586.6257
2586.7756,95.8,0.0551,2586.7756
2586.9255,90.996,0.0307,2586.9255
2587.0754,89.4933,0.026,2587.0754
2587.2253,90.417,0.0307,2587.2253
2587.3752,91.4461,0.0359,2587.3752
2587.5251,92.3284,0.042,2587.5251
2587.675,96.7077,0.0581,2587.675
2587.8249,107.1698,0.0942,2587.825
2587.9748,118.7274,0.1457,2587.9749
2588.1247,126.8269,0.2035,2588.1248
2588.2746,136.7751,0.2877,2588.2747
2588.4245,148.6108,0.3921,2588.4246
2588.5744,157.3596,0.4653,2588.5745
2588.7243,162.9381,0.4889,2588.7244
2588.8742,166.9455,0.5026,2588.8743
2589.0241,169.7543,0.5416,2589.0242
2589.174,171.1424,0.5903,2589.1741
2589.3239,170.3843,0.6116,2589.324
2589.4738,167.446,0.6029,2589.4739
2589.6237,163.8214,0.5873,2589.6238
2589.7736,161.085,0.5772,2589.7737
2589.9235,159.2133,0.5725,2589.9236
2590.0734,157.0742,0.57,2590.0735
2590.2233,153.9048,0.5589999999999999,2590.2234
2590.3732,150.1918,0.5281,2590.3733
2590.5231,147.8262,0.4831,2590.5232
2590.673,148.4681,0.4468,2590.6731
2590.8229,151.7098,0.438,2590.823
2590.9728,155.4885,0.4522,2590.9729
2591.1227,157.9871,0.4689,2591.1228
2591.2726,158.4439,0.4748,2591.2727
2591.4225,156.7195,0.4684,2591.4226
2591.5724,153.8517,0.4569,2591.5725
2591.7223,152.026,0.4486,2591.7224
2591.8722,152.264,0.4469,2591.8723
2592.0221,153.5868,0.4509,2592.0222
2592.172,155.6644,0.4706,2592.1721
2592.3219,159.3502,0.5227,2592.322
2592.4718,163.9547,0.598,2592.4717
2592.6217,167.5547,0.6559999999999999,2592.6216
2592.7716,169.8318,0.6669,2592.7715
2592.9215,172.2979,0.6487,2592.9214
2593.0714,176.19,0.6447,2593.0713
2593.2213,181.7266,0.6799,2593.2212
2593.3712,188.3011,0.7523,2593.3711
2593.5211,193.6114,0.8309,2593.521
2593.6710000000007,194.8022,0.8648,2593.6709
2593.8209,191.7398,0.8415,2593.8208
2593.9708,187.4389,0.8035,2593.9707
2594.1207,184.6592,0.7855,2594.1206
2594.2706,183.7646,0.7889,2594.2705
2594.4205,183.4523,0.7979999999999999,2594.4204
2594.5704,182.5595,0.7982,2594.5703
2594.7203,181.1942,0.7993,2594.7202
2594.8702,179.9758,0.7609,2594.8701
2595.0201,178.8942,0.7237,2595.02
2595.17,177.0977,0.7145,2595.1699
2595.3199,172.9791,0.6773,2595.3198
2595.4698,164.1918,0.5877,2595.4697
2595.6197,150.5208,0.4574,2595.6196
2595.7696,136.7879,0.3338,2595.7695
2595.9195,129.2302,0.256,2595.9194
2596.0694,128.887,0.2949,2596.0693
2596.2193,131.3476,0.3046,2596.2192
2596.3692,132.034,0.2756,2596.3691
2596.5191,128.5659,0.2676,2596.519
2596.669,120.2321,0.2616,2596.6689
2596.8189,108.8325,0.2319,2596.8188
2596.9688,98.9036,0.1744,2596.9688
2597.1187,95.3348,0.1166,2597.1187
2597.2686,100.2321,0.0946,2597.2686
2597.4185,110.1017,0.1174,2597.4185
2597.5684,121.2343,0.1744,2597.5684
2597.7183,137.7815,0.2823,2597.7183
2597.8682,157.1982,0.4469,2597.8682
2598.0181,169.5175,0.6051,2598.0181
2598.168,172.8573,0.6934,2598.168
2598.3179,172.2336,0.7182,2598.3179
2598.4678,170.5566,0.7032,2598.4678
2598.6177,167.5253,0.6374,2598.6177
2598.7676,162.8159,0.5104,2598.7676
2598.9175,157.622,0.3704,2598.9175
2599.0674,154.0623,0.2966,2599.0674
2599.2173,153.6788,0.3216,2599.2173
2599.3672,156.3801,0.4085,2599.3672
2599.5171,160.4916,0.4987,2599.5171
2599.667,164.0305,0.5634,2599.667
2599.8169,166.1175,0.5975,2599.8169
2599.9668,167.0852,0.6043,2599.9668
2600.1167,168.4446,0.6009,2600.1167
2600.2666,171.455,0.6089,2600.2666
2600.4165,175.4329,0.6329,2600.4165
2600.5664,178.5571,0.6599,2600.5664
2600.7163,179.7018,0.6786,2600.7163
2600.8662,180.0143,0.6920000000000001,2600.8662
2601.0161,180.9532,0.7063,2601.0161
2601.166,182.1007,0.7201,2601.166
2601.3159,181.7435,0.7290000000000001,2601.3159
2601.4658,178.4727,0.7213,2601.4658
2601.6157,172.4207,0.6782,2601.6157
2601.7656,165.2312,0.6004,2601.7656
2601.9155,160.0979,0.5324,2601.9155
2602.0654,159.2304,0.5218,2602.0654
2602.2153,161.8945,0.5628,2602.2153
2602.3652,165.395,0.6097,2602.3652
2602.5151,167.9613,0.6399,2602.5151
2602.665,169.942,0.6671,2602.665
2602.8149,171.3109,0.6878,2602.8149
2602.9648,171.4213,0.6767,2602.9648
2603.1147,170.3469,0.6375,2603.1147
2603.2646,169.4602,0.6072,2603.2646
